cell_id,image_filename,bethesda_system
6038,6038_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6039,6039_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6040,6040_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6041,6041_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6042,6042_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6043,6043_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6044,6044_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6045,6045_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6046,6046_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6047,6047_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6048,6048_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6049,6049_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6050,6050_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6051,6051_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6052,6052_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6053,6053_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6054,6054_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6055,6055_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6056,6056_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6057,6057_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6058,6058_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6059,6059_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6060,6060_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6061,6061_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6062,6062_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6063,6063_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6064,6064_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6065,6065_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6066,6066_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6067,6067_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6068,6068_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6069,6069_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6070,6070_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6071,6071_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6072,6072_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6073,6073_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6074,6074_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6075,6075_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6076,6076_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6077,6077_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6078,6078_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6079,6079_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6080,6080_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6081,6081_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6082,6082_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6083,6083_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6084,6084_ec14a8dad00ce2aa24bae8dd2683077b.png,Negative for intraepithelial lesion
6085,6085_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6086,6086_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6087,6087_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6088,6088_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6089,6089_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6090,6090_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6091,6091_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6092,6092_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6093,6093_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6094,6094_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6095,6095_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6096,6096_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6097,6097_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6098,6098_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6099,6099_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6100,6100_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6101,6101_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6102,6102_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6103,6103_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6104,6104_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6105,6105_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6106,6106_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6107,6107_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6108,6108_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6109,6109_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6110,6110_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6111,6111_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6112,6112_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6113,6113_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6114,6114_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6115,6115_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6116,6116_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6117,6117_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6118,6118_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6119,6119_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6120,6120_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6121,6121_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6122,6122_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6123,6123_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6124,6124_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6125,6125_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6126,6126_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6127,6127_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6128,6128_7cadcc842e5559cd14a3cd1143dd8db0.png,Negative for intraepithelial lesion
6129,6129_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6130,6130_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6131,6131_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6132,6132_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6133,6133_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6134,6134_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6135,6135_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6136,6136_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6137,6137_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6138,6138_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6139,6139_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6140,6140_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6141,6141_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6142,6142_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6143,6143_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6144,6144_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6145,6145_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6146,6146_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6147,6147_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6148,6148_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6149,6149_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6150,6150_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6151,6151_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6152,6152_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6153,6153_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6154,6154_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6155,6155_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6156,6156_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6157,6157_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6158,6158_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6159,6159_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6160,6160_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6161,6161_055cde67bf7565df83f914b053ab86eb.png,Negative for intraepithelial lesion
6162,6162_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6163,6163_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6164,6164_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6165,6165_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6166,6166_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6167,6167_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6168,6168_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6169,6169_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6170,6170_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6171,6171_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6172,6172_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6173,6173_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6174,6174_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6175,6175_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6176,6176_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6177,6177_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6178,6178_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6179,6179_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6180,6180_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6181,6181_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6182,6182_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6183,6183_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6184,6184_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6185,6185_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6186,6186_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6187,6187_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6188,6188_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6189,6189_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6190,6190_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6191,6191_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6192,6192_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6193,6193_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6194,6194_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6195,6195_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6196,6196_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6197,6197_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6198,6198_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6199,6199_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6200,6200_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6201,6201_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6202,6202_b8491225e9d46d5f48c33c310b7d2755.png,Negative for intraepithelial lesion
6203,6203_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6204,6204_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6205,6205_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6206,6206_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6207,6207_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6208,6208_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6209,6209_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6210,6210_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6211,6211_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6212,6212_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6213,6213_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6214,6214_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6215,6215_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6216,6216_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6217,6217_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6218,6218_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6219,6219_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6220,6220_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6221,6221_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6222,6222_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6223,6223_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6224,6224_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6225,6225_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6226,6226_7a43cea47c58c87e989e37ba67714b53.png,Negative for intraepithelial lesion
6227,6227_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6228,6228_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6229,6229_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6230,6230_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6231,6231_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6232,6232_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6233,6233_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6234,6234_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6235,6235_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6236,6236_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6237,6237_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6238,6238_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6239,6239_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6240,6240_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6241,6241_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6242,6242_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6243,6243_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6244,6244_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6245,6245_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6246,6246_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6247,6247_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6248,6248_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6249,6249_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6250,6250_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6251,6251_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6252,6252_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6253,6253_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6254,6254_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6255,6255_c01b36e0a384197ca9a2e6bcd2c552e1.png,Negative for intraepithelial lesion
6256,6256_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6257,6257_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6258,6258_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6259,6259_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6260,6260_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6261,6261_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6262,6262_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6263,6263_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6264,6264_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6265,6265_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6266,6266_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6267,6267_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6268,6268_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6269,6269_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6270,6270_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6271,6271_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6272,6272_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6273,6273_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6274,6274_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6275,6275_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6276,6276_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6277,6277_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6278,6278_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6279,6279_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6280,6280_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6281,6281_c899c91db0a340602f35d125ec47fb74.png,Negative for intraepithelial lesion
6282,6282_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6283,6283_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6284,6284_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6285,6285_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6286,6286_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6287,6287_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6288,6288_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6289,6289_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6290,6290_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6291,6291_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6292,6292_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6293,6293_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6294,6294_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6295,6295_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6296,6296_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6297,6297_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6298,6298_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6299,6299_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6300,6300_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6301,6301_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6302,6302_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6303,6303_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6304,6304_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6305,6305_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6306,6306_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6307,6307_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6308,6308_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6309,6309_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6310,6310_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6311,6311_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6312,6312_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6313,6313_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6314,6314_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6315,6315_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6316,6316_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6317,6317_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6318,6318_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6319,6319_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6320,6320_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6321,6321_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6322,6322_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6323,6323_30c400872fcaf018f0605eeff12d0f51.png,Negative for intraepithelial lesion
6324,6324_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6325,6325_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6326,6326_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6327,6327_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6328,6328_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6329,6329_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6330,6330_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6331,6331_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6332,6332_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6333,6333_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6334,6334_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6335,6335_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6336,6336_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6337,6337_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6338,6338_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6339,6339_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6340,6340_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6341,6341_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6342,6342_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6343,6343_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6344,6344_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6345,6345_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6346,6346_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6347,6347_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6348,6348_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6349,6349_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6350,6350_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6351,6351_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
6352,6352_ae9ad0a0e62cb046468591ce92237bfc.png,Negative for intraepithelial lesion
